,YEAR,TEAM,CONF,G,WINS,LOSSES,W%,ADJOE,ADJDE,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ T.,WAB,SEED,FINISH,T_WINS,Corrected_Expected_Wins,Cinderella
566,2016,Fresno St.,MWC,32.0,23.0,9.0,0.719,105.5,99.9,48.2,48.5,14.9,20.8,30.3,29.0,38.1,46.4,46.8,47.9,34.3,32.9,30.2,39.3,69.9,-0.7,14.0,R64,0.0,0,0.0
567,2016,Buffalo,MAC,33.0,19.0,14.0,0.576,104.3,102.5,49.6,49.8,18.9,17.7,32.2,28.6,41.7,37.1,49.2,48.8,33.5,34.4,37.0,35.9,72.9,-5.6,14.0,R64,0.0,0,0.0
568,2016,Cal St. Bakersfield,WAC,29.0,21.0,8.0,0.724,103.2,95.5,49.3,44.7,18.1,21.8,34.0,29.6,38.5,42.0,48.4,42.6,34.6,32.6,27.0,33.1,68.5,-3.4,15.0,R64,0.0,0,0.0
569,2016,Weber St.,BSky,31.0,23.0,8.0,0.742,102.9,99.6,54.9,47.2,19.7,15.5,26.0,25.2,46.6,28.8,55.5,45.1,36.0,35.2,42.1,27.4,67.9,-3.5,15.0,R64,0.0,0,0.0
570,2016,Florida Gulf Coast,ASun,29.0,16.0,13.0,0.552,102.3,103.0,51.2,48.1,16.9,16.2,31.5,27.5,36.4,36.1,50.9,49.0,34.6,31.0,24.4,36.7,67.7,-8.3,16.0,R64,0.0,0,0.0
571,2016,Middle Tennessee,CUSA,31.0,22.0,9.0,0.71,102.2,98.6,51.8,48.5,17.2,19.4,28.2,25.5,35.7,42.8,48.2,47.2,38.9,34.1,35.7,33.8,68.6,-3.0,15.0,R32,1.0,0,1.0
572,2016,Austin Peay,OVC,33.0,16.0,17.0,0.485,101.8,108.4,51.5,53.6,20.4,18.8,31.8,29.7,46.5,31.1,51.2,52.9,34.9,36.4,32.0,40.1,70.4,-11.1,16.0,R64,0.0,0,0.0
573,2016,UNC Asheville,BSth,31.0,20.0,11.0,0.645,101.1,99.4,49.9,48.7,18.6,22.4,31.6,29.4,42.4,33.4,50.6,51.7,32.2,28.8,30.1,35.5,71.1,-6.1,15.0,R64,0.0,0,0.0
574,2016,Hampton,MEAC,30.0,20.0,10.0,0.667,98.0,106.9,47.2,48.0,18.9,16.9,34.9,27.4,42.0,36.4,47.6,47.2,30.9,33.2,34.7,32.6,72.1,-6.1,16.0,R64,0.0,0,0.0
575,2016,Holy Cross,Pat,33.0,14.0,19.0,0.424,97.3,107.6,47.9,53.2,16.6,20.0,23.6,29.6,36.1,33.8,47.1,52.2,32.7,36.5,40.4,41.2,64.6,-14.3,16.0,R64,0.0,0,0.0
576,2017,Oklahoma St.,B12,31.0,19.0,12.0,0.613,125.1,101.4,53.8,52.8,18.3,20.8,38.0,32.2,37.8,45.6,50.0,52.5,40.3,35.5,36.1,34.3,73.0,3.3,10.0,R64,0.0,0,0.0
577,2017,Villanova,BE,34.0,31.0,3.0,0.912,122.2,92.2,57.9,48.1,17.1,20.2,29.6,27.6,35.3,21.8,59.7,48.9,37.0,31.3,44.1,40.2,65.8,11.0,1.0,R32,1.0,5,-4.0
578,2017,UCLA,P12,33.0,29.0,4.0,0.879,121.7,99.2,59.5,48.4,15.4,16.2,29.4,28.3,26.9,25.8,58.8,45.0,40.5,36.2,37.6,36.0,75.4,6.7,3.0,Sweet Sixteen,2.0,2,0.0
579,2017,Michigan,B10,35.0,24.0,11.0,0.686,121.6,97.9,56.9,51.7,14.6,20.1,25.3,29.4,30.5,27.5,56.7,49.7,38.1,37.8,45.1,28.7,64.0,3.8,7.0,Sweet Sixteen,2.0,1,1.0
580,2017,Marquette,BE,31.0,19.0,12.0,0.613,121.4,101.6,57.6,51.9,17.1,18.5,27.3,28.9,31.1,35.9,52.7,50.2,43.0,36.9,41.1,34.1,71.5,0.6,10.0,R64,0.0,0,0.0
581,2017,Duke,ACC,35.0,27.0,8.0,0.771,121.1,94.9,54.8,47.5,16.2,17.2,31.5,29.4,38.9,30.9,53.8,48.8,37.6,29.5,37.7,28.3,69.6,8.5,2.0,R32,1.0,4,-3.0
582,2017,North Carolina,ACC,33.0,26.0,7.0,0.788,121.0,93.1,52.3,48.5,16.4,18.7,42.0,25.1,33.1,31.4,51.1,46.7,36.7,34.2,30.0,39.4,72.7,8.3,1.0,CHAMPS,6.0,5,1.0
583,2017,Kansas,B12,32.0,28.0,4.0,0.875,120.4,94.4,55.9,47.9,18.1,18.6,34.3,30.4,36.8,30.8,53.2,45.0,40.5,35.7,35.5,33.4,71.6,10.9,1.0,Elite Eight,3.0,5,-2.0
584,2017,Gonzaga,WCC,33.0,32.0,1.0,0.97,119.8,88.0,58.0,41.6,15.9,17.7,29.9,25.4,38.2,26.0,58.4,40.0,38.2,30.0,32.6,31.8,71.8,7.8,1.0,Finals,5.0,5,0.0
585,2017,Notre Dame,ACC,34.0,25.0,9.0,0.735,119.5,96.4,54.0,49.0,13.9,18.8,27.4,31.0,28.2,26.6,51.3,48.1,38.6,33.7,40.8,34.5,68.5,5.9,5.0,R32,1.0,1,0.0
586,2017,Kentucky,SEC,34.0,29.0,5.0,0.853,119.2,91.5,53.2,47.4,16.0,19.4,34.0,27.2,41.7,34.7,53.4,48.0,35.3,30.7,31.6,32.7,74.6,9.0,2.0,Elite Eight,3.0,4,-1.0
587,2017,SMU,Amer,34.0,30.0,4.0,0.882,118.8,93.7,54.7,45.7,17.0,18.3,37.5,26.3,36.5,24.5,51.2,43.5,40.6,32.2,36.3,45.3,65.0,6.5,6.0,R64,0.0,1,-1.0
588,2017,Saint Mary's,WCC,32.0,28.0,4.0,0.875,118.3,94.2,57.9,45.2,17.3,15.4,33.4,21.4,26.6,25.5,56.5,45.1,39.9,30.3,41.6,28.2,60.8,4.0,7.0,R32,1.0,1,0.0
589,2017,Iowa St.,B12,33.0,23.0,10.0,0.697,118.1,95.6,54.8,49.0,14.1,20.0,26.1,32.0,27.6,25.7,51.2,47.1,40.2,34.8,39.5,35.6,69.6,6.4,5.0,R32,1.0,1,0.0
590,2017,Butler,BE,31.0,23.0,8.0,0.742,117.5,97.0,54.6,50.7,15.1,20.1,28.1,27.8,36.2,37.5,54.6,51.0,36.3,33.4,37.5,37.6,67.0,5.5,4.0,Sweet Sixteen,2.0,2,0.0
591,2017,UNC Wilmington,CAA,32.0,27.0,5.0,0.844,117.1,104.6,55.2,53.1,13.9,20.3,32.5,28.8,30.9,39.4,56.1,54.2,36.0,33.7,41.8,29.4,71.4,1.7,12.0,R64,0.0,0,0.0
592,2017,Wichita St.,MVC,33.0,29.0,4.0,0.879,116.9,92.8,54.7,43.9,15.9,19.8,33.9,24.2,40.9,35.2,51.0,42.3,40.7,31.0,36.4,38.8,70.5,4.2,10.0,R32,1.0,0,1.0
593,2017,Virginia Tech,ACC,32.0,22.0,10.0,0.688,116.5,101.4,57.0,50.9,17.2,16.6,23.4,29.9,40.5,26.9,54.8,49.1,40.3,36.0,39.9,35.4,70.1,3.3,9.0,R64,0.0,0,0.0
594,2017,Arizona,P12,34.0,30.0,4.0,0.882,116.3,94.3,53.7,47.1,17.0,17.7,33.3,26.2,41.0,29.2,51.0,47.9,39.8,30.6,30.8,36.6,67.0,7.9,2.0,Sweet Sixteen,2.0,4,-2.0
595,2017,Louisville,ACC,32.0,24.0,8.0,0.75,116.2,89.7,51.4,45.1,16.1,19.8,36.3,28.7,34.8,39.8,50.2,44.4,35.9,30.9,32.4,35.6,69.7,6.8,2.0,R32,1.0,4,-3.0
596,2017,West Virginia,B12,34.0,26.0,8.0,0.765,116.1,89.8,51.8,48.7,16.9,28.1,37.7,32.4,38.2,42.2,50.6,46.6,36.1,34.9,33.0,36.3,72.5,6.3,4.0,Sweet Sixteen,2.0,2,0.0
597,2017,Purdue,B10,32.0,25.0,7.0,0.781,116.1,92.3,55.7,46.7,18.4,17.0,30.9,24.5,34.3,22.7,52.5,45.8,40.6,32.3,38.0,33.2,70.5,5.6,4.0,Sweet Sixteen,2.0,2,0.0
598,2017,Baylor,B12,31.0,24.0,7.0,0.774,116.0,92.5,52.7,45.2,20.7,16.9,40.0,29.7,34.2,30.4,52.5,44.2,35.3,31.4,33.9,34.4,64.8,7.8,3.0,Sweet Sixteen,2.0,2,0.0
599,2017,Florida St.,ACC,33.0,25.0,8.0,0.758,116.0,94.3,53.9,47.4,16.3,19.8,34.0,30.4,37.7,37.3,54.1,45.1,35.6,34.4,31.3,36.1,72.6,5.9,3.0,R32,1.0,2,-1.0
600,2017,Oregon,P12,33.0,28.0,5.0,0.848,116.0,93.7,55.6,46.1,17.0,20.1,32.0,29.8,34.4,26.6,54.8,45.8,37.9,31.1,39.1,37.2,68.5,6.0,3.0,Final Four,4.0,2,2.0
601,2017,Florida,SEC,32.0,24.0,8.0,0.75,115.7,89.3,51.5,45.6,16.6,21.1,31.9,29.2,40.4,33.9,49.9,45.5,36.3,30.7,36.2,31.5,70.4,6.3,4.0,Elite Eight,3.0,2,1.0
602,2017,Creighton,BE,33.0,24.0,9.0,0.727,115.6,95.3,58.0,50.0,17.1,19.6,24.1,29.7,27.9,28.6,56.7,49.9,40.1,33.4,35.9,36.8,72.6,4.2,6.0,R64,0.0,1,-1.0
603,2017,Arkansas,SEC,34.0,25.0,9.0,0.735,115.4,101.1,51.5,48.2,16.4,18.3,32.4,33.5,38.8,39.3,50.2,47.2,36.4,33.2,29.8,37.4,70.9,3.9,8.0,R32,1.0,1,0.0
604,2017,Xavier,BE,34.0,21.0,13.0,0.618,114.5,97.3,51.6,51.8,18.6,17.8,35.2,25.0,41.2,33.7,52.0,52.5,34.0,33.8,36.4,39.2,68.7,1.6,11.0,Elite Eight,3.0,0,3.0
605,2017,Virginia,ACC,32.0,22.0,10.0,0.688,114.1,86.7,52.9,45.7,15.6,21.0,28.7,24.2,25.7,34.0,50.0,45.0,39.3,31.2,33.2,39.7,60.3,5.0,5.0,R32,1.0,1,0.0
606,2017,Cincinnati,Amer,34.0,29.0,5.0,0.853,113.6,91.2,51.7,44.7,15.2,20.8,35.8,29.6,32.5,29.6,51.8,41.0,34.3,34.1,36.4,36.8,65.7,5.7,6.0,R32,1.0,1,0.0
607,2017,Wisconsin,B10,34.0,25.0,9.0,0.735,113.5,91.5,51.7,47.3,16.8,19.9,35.5,25.4,32.0,26.4,50.8,42.6,35.5,37.7,36.7,33.4,64.5,5.1,8.0,Sweet Sixteen,2.0,1,1.0
608,2017,Nevada,MWC,34.0,28.0,6.0,0.824,113.5,101.1,52.7,47.9,15.7,15.9,30.6,26.2,41.8,28.1,49.3,48.9,38.5,30.7,40.2,35.4,71.1,1.8,12.0,R64,0.0,0,0.0
609,2017,Maryland,B10,31.0,23.0,8.0,0.742,113.0,97.3,52.6,47.1,19.1,17.9,30.6,32.3,38.6,32.2,50.9,45.3,36.7,34.0,40.8,32.5,68.6,3.7,6.0,R64,0.0,1,-1.0
610,2017,Vanderbilt,SEC,34.0,19.0,15.0,0.559,112.8,95.2,52.3,47.9,18.3,16.0,25.0,27.1,34.9,30.6,48.3,46.7,37.7,33.6,48.6,33.2,67.0,0.1,9.0,R64,0.0,0,0.0
611,2017,Kansas St.,B12,33.0,20.0,13.0,0.606,111.5,93.3,52.4,48.9,19.2,22.4,29.5,32.5,40.6,32.2,51.5,44.6,36.1,38.3,36.4,33.8,67.3,1.6,11.0,R64,0.0,0,0.0
612,2017,USC,P12,33.0,24.0,9.0,0.727,111.2,99.6,51.9,49.7,15.7,18.0,30.8,31.2,37.2,23.9,50.5,46.8,36.3,36.5,36.1,36.5,70.5,1.4,11.0,R32,1.0,0,1.0
613,2017,Northwestern,B10,34.0,23.0,11.0,0.676,111.1,94.7,49.7,46.0,15.9,18.0,30.9,30.7,30.8,35.5,48.9,43.9,34.1,33.5,35.8,34.4,66.7,2.0,8.0,R32,1.0,1,0.0
614,2017,Miami FL,ACC,32.0,21.0,11.0,0.656,110.7,92.3,51.2,47.2,19.6,18.3,33.7,27.9,34.3,28.8,49.9,45.9,35.9,33.1,32.7,34.6,64.7,2.9,8.0,R64,0.0,1,-1.0
615,2017,Dayton,A10,30.0,23.0,7.0,0.767,110.5,96.5,54.2,47.7,17.1,20.8,25.8,27.0,43.7,34.6,51.8,47.2,38.7,32.4,38.4,39.4,69.8,1.6,7.0,R64,0.0,1,-1.0
616,2017,Middle Tennessee,CUSA,33.0,29.0,4.0,0.879,110.4,96.3,54.3,47.4,15.6,20.2,30.2,24.3,29.7,37.9,53.8,46.8,37.0,32.5,30.3,35.4,65.7,2.2,12.0,R32,1.0,0,1.0
617,2017,Rhode Island,A10,33.0,24.0,9.0,0.727,110.2,94.9,50.7,44.7,16.6,19.5,33.1,29.3,39.6,45.4,50.5,45.3,34.0,29.0,32.0,29.8,67.8,0.5,11.0,R32,1.0,0,1.0
618,2017,Michigan St.,B10,33.0,19.0,14.0,0.576,109.7,94.6,53.9,46.3,20.7,16.1,29.3,27.3,33.8,35.1,52.4,43.5,37.6,34.7,37.9,32.7,68.2,0.4,9.0,R32,1.0,0,1.0
619,2017,Vermont,AE,33.0,28.0,5.0,0.848,109.5,98.6,55.4,48.2,17.1,19.7,30.1,26.9,34.9,26.6,55.6,46.7,36.7,34.5,31.5,30.3,65.9,0.9,13.0,R64,0.0,0,0.0
620,2017,New Mexico St.,WAC,30.0,25.0,5.0,0.833,109.0,101.8,52.8,47.4,19.7,19.2,36.0,28.3,44.1,35.3,54.5,48.7,33.4,30.0,39.1,33.2,68.9,-0.1,14.0,R64,0.0,0,0.0
621,2017,Troy,SB,34.0,20.0,14.0,0.588,108.8,107.0,51.8,49.9,17.6,17.7,30.6,29.6,40.6,32.6,50.8,49.5,35.5,33.7,40.3,39.5,69.4,-7.9,15.0,R64,0.0,0,0.0
622,2017,Iona,MAAC,34.0,22.0,12.0,0.647,108.7,105.3,53.4,49.6,16.5,18.0,26.9,31.7,31.2,33.4,49.3,47.2,39.7,36.0,40.0,35.5,71.8,-5.6,14.0,R64,0.0,0,0.0
623,2017,South Dakota St.,Sum,32.0,16.0,16.0,0.5,108.6,111.7,53.8,54.0,18.3,16.3,27.4,28.8,40.6,27.1,53.4,52.4,36.1,37.3,46.0,45.9,68.6,-9.7,16.0,R64,0.0,0,0.0
624,2017,Seton Hall,BE,32.0,21.0,11.0,0.656,108.6,95.8,50.2,49.0,19.4,17.6,35.3,25.4,37.9,36.1,50.0,48.0,33.7,34.0,30.9,34.3,68.8,2.6,9.0,R64,0.0,0,0.0
625,2017,Florida Gulf Coast,ASun,30.0,23.0,7.0,0.767,108.5,103.9,54.1,49.1,18.1,17.3,34.6,29.6,34.0,34.8,55.6,50.3,34.0,31.4,31.8,38.0,66.8,-1.6,14.0,R64,0.0,0,0.0
626,2017,Minnesota,B10,33.0,24.0,9.0,0.727,108.3,91.8,48.6,44.9,16.2,17.7,30.1,30.0,39.5,28.7,47.3,44.5,34.5,30.5,29.7,33.5,70.9,3.7,5.0,R64,0.0,1,-1.0
627,2017,Princeton,Ivy,28.0,22.0,6.0,0.786,108.1,96.6,53.5,48.9,15.2,20.6,24.2,24.7,24.9,31.7,50.4,47.2,38.1,34.4,45.9,37.3,64.3,-0.3,12.0,R64,0.0,0,0.0
628,2017,VCU,A10,34.0,26.0,8.0,0.765,107.9,95.8,51.1,47.1,17.9,21.0,31.4,27.5,36.3,39.8,51.5,45.5,33.4,33.8,29.7,31.3,69.8,1.4,10.0,R64,0.0,0,0.0
629,2017,Bucknell,Pat,34.0,26.0,8.0,0.765,107.5,99.5,55.4,48.0,18.8,19.7,26.8,27.4,37.2,32.7,54.6,46.5,37.7,34.0,38.6,31.8,71.3,-2.0,13.0,R64,0.0,0,0.0
630,2017,East Tennessee St.,SC,32.0,25.0,7.0,0.781,106.9,96.8,56.1,48.5,20.6,22.0,30.0,27.1,43.8,37.8,55.4,45.3,38.2,35.6,35.2,39.4,71.6,-0.6,13.0,R64,0.0,0,0.0
631,2017,Northern Kentucky,Horz,32.0,22.0,10.0,0.688,105.6,104.3,52.9,49.8,19.0,17.0,31.3,26.3,37.3,30.0,51.9,50.1,36.1,32.8,42.4,33.7,69.3,-4.8,15.0,R64,0.0,0,0.0
632,2017,Winthrop,BSth,30.0,24.0,6.0,0.8,105.4,101.8,53.7,46.4,17.9,18.7,27.0,28.7,38.9,33.8,51.2,45.7,38.0,31.8,43.6,35.4,72.3,-1.7,13.0,R64,0.0,0,0.0
633,2017,South Carolina,SEC,31.0,21.0,10.0,0.677,105.2,88.3,46.7,45.0,19.0,24.5,33.8,31.6,39.9,46.7,45.0,45.3,33.4,29.6,33.7,33.9,69.6,1.7,7.0,Final Four,4.0,1,3.0
634,2017,Jacksonville St.,OVC,32.0,18.0,14.0,0.562,104.0,104.8,52.4,49.3,20.7,16.8,31.5,28.0,33.8,34.8,50.9,44.7,36.7,37.9,36.6,37.5,65.2,-7.9,15.0,R64,0.0,0,0.0
635,2017,Kent St.,MAC,34.0,21.0,13.0,0.618,103.8,102.5,48.1,49.6,18.1,19.3,38.1,30.0,33.0,34.2,48.6,47.9,31.4,35.0,35.1,35.7,69.7,-7.0,14.0,R64,0.0,0,0.0
636,2017,North Dakota,BSky,28.0,19.0,9.0,0.679,102.1,102.6,53.4,50.3,18.7,20.0,26.2,27.9,36.6,39.4,51.6,49.4,38.4,34.8,30.1,32.6,72.4,-5.2,15.0,R64,0.0,0,0.0
637,2017,Texas Southern,SWAC,34.0,23.0,11.0,0.676,101.7,106.7,48.2,48.9,16.6,19.3,32.3,34.4,44.9,32.2,50.1,49.0,29.7,32.4,34.1,28.5,69.9,-4.3,16.0,R64,0.0,0,0.0
638,2017,Mount St. Mary's,NEC,34.0,19.0,15.0,0.559,98.3,101.5,50.9,49.6,19.2,21.7,23.0,34.5,32.8,33.3,49.5,48.8,35.7,34.4,36.8,27.6,68.4,-7.8,16.0,R64,0.0,0,0.0
639,2017,UC Davis,BW,32.0,20.0,12.0,0.625,97.9,101.0,48.7,48.4,20.2,20.0,29.6,28.3,41.1,33.6,46.9,48.1,35.1,32.7,31.4,36.3,70.2,-7.4,16.0,R64,0.0,0,0.0
640,2018,Villanova,BE,34.0,30.0,4.0,0.882,127.7,95.4,59.7,49.2,14.6,18.5,28.8,26.7,28.6,25.5,59.7,49.3,39.8,32.8,46.6,35.5,69.5,10.6,1.0,CHAMPS,6.0,5,1.0
641,2018,Purdue,B10,34.0,28.0,6.0,0.824,123.6,94.4,58.1,46.8,15.6,17.7,27.7,28.2,36.1,23.8,54.9,44.9,42.0,33.7,40.2,34.4,68.9,7.6,2.0,Sweet Sixteen,2.0,4,-2.0
642,2018,Duke,ACC,33.0,26.0,7.0,0.788,123.2,93.9,56.0,46.0,17.7,16.9,39.1,29.2,34.9,22.0,55.6,44.8,37.8,32.1,35.5,36.7,71.4,6.6,2.0,Elite Eight,3.0,4,-1.0
643,2018,Kansas,B12,34.0,27.0,7.0,0.794,121.7,95.7,58.1,48.5,16.6,18.5,29.1,31.7,26.2,24.8,56.5,48.1,40.3,32.7,41.6,38.4,69.8,8.2,1.0,Final Four,4.0,5,-1.0
644,2018,Xavier,BE,33.0,28.0,5.0,0.848,121.4,97.3,55.7,50.0,17.0,15.7,30.0,22.9,40.2,24.8,55.9,50.0,36.9,33.4,36.0,41.2,71.6,8.8,1.0,R32,1.0,5,-4.0
645,2018,North Carolina,ACC,35.0,25.0,10.0,0.714,121.2,96.8,52.3,50.1,16.8,16.2,38.4,26.0,28.6,25.8,51.1,45.0,36.4,38.3,34.9,40.9,72.5,7.1,2.0,R32,1.0,4,-3.0
646,2018,Wichita St.,Amer,32.0,25.0,7.0,0.781,120.4,101.5,55.3,49.3,16.4,16.4,35.2,22.7,35.1,33.1,53.8,45.8,38.5,36.3,39.0,40.4,70.2,3.4,4.0,R64,0.0,2,-2.0
647,2018,TCU,B12,32.0,21.0,11.0,0.656,120.4,101.1,56.9,52.7,17.7,17.6,34.5,25.9,34.1,30.7,55.2,50.4,40.0,37.9,35.2,35.9,70.1,2.2,6.0,R64,0.0,1,-1.0
648,2018,Michigan St.,B10,33.0,29.0,4.0,0.879,119.4,93.7,57.8,42.6,19.2,14.5,36.1,26.8,36.3,29.2,55.5,38.4,41.3,33.3,35.8,35.8,68.2,8.0,3.0,R32,1.0,2,-1.0
649,2018,West Virginia,B12,34.0,24.0,10.0,0.706,119.1,95.3,50.3,49.6,16.5,23.3,36.6,30.0,31.2,44.1,48.5,45.6,35.3,37.4,38.9,38.0,71.2,4.6,5.0,Sweet Sixteen,2.0,1,1.0
650,2018,Gonzaga,WCC,34.0,30.0,4.0,0.882,118.3,95.2,57.7,46.9,16.0,17.4,33.0,22.7,30.9,29.4,58.8,43.3,37.4,35.5,39.6,35.7,70.3,4.9,4.0,Sweet Sixteen,2.0,2,0.0
651,2018,Nevada,MWC,34.0,27.0,7.0,0.794,118.0,101.5,54.9,49.2,13.9,18.2,27.4,29.1,37.1,30.7,51.6,50.7,39.8,31.2,40.4,39.5,70.9,2.5,7.0,Sweet Sixteen,2.0,1,1.0
652,2018,Arizona,P12,34.0,27.0,7.0,0.794,117.4,100.1,56.6,49.3,17.6,16.7,33.2,25.0,37.6,31.8,56.6,47.4,37.7,35.2,32.2,35.2,68.5,3.8,4.0,R64,0.0,2,-2.0
653,2018,Creighton,BE,31.0,20.0,11.0,0.645,117.3,97.0,58.0,50.0,15.4,15.8,21.8,24.7,27.1,24.2,59.3,50.1,37.6,33.2,44.7,37.4,72.3,2.1,8.0,R64,0.0,1,-1.0
654,2018,Arkansas,SEC,34.0,23.0,11.0,0.676,117.0,100.3,54.2,50.2,15.3,19.4,29.4,31.6,37.3,41.4,51.4,48.0,40.0,35.5,32.1,41.5,71.1,2.8,7.0,R64,0.0,1,-1.0
655,2018,Auburn,SEC,32.0,25.0,7.0,0.781,117.0,97.1,51.8,49.5,16.7,20.8,33.0,28.3,39.9,38.4,49.4,47.1,36.6,35.4,43.1,39.4,73.7,4.3,4.0,R32,1.0,2,-1.0
656,2018,Davidson,A10,32.0,21.0,11.0,0.656,116.7,102.5,57.7,51.2,14.5,16.2,22.7,23.4,24.5,28.6,56.8,50.0,39.1,35.2,48.2,42.5,65.4,-2.8,12.0,R64,0.0,0,0.0
657,2018,Seton Hall,BE,32.0,21.0,11.0,0.656,116.5,97.4,52.8,49.9,17.9,17.9,34.2,28.5,34.6,28.9,52.0,49.8,36.4,33.4,32.8,37.4,70.7,2.5,8.0,R32,1.0,1,0.0
658,2018,Ohio St.,B10,32.0,24.0,8.0,0.75,116.1,93.6,54.4,48.3,17.3,18.0,30.3,24.9,31.5,29.0,55.1,46.0,35.3,34.6,33.2,39.6,67.8,4.5,5.0,R32,1.0,1,0.0
659,2018,Florida,SEC,32.0,20.0,12.0,0.625,116.0,95.2,51.1,48.9,14.3,20.1,28.8,30.8,33.1,31.7,47.5,46.6,37.5,35.7,40.2,33.6,68.3,1.4,6.0,R32,1.0,1,0.0
660,2018,Oklahoma,B12,31.0,18.0,13.0,0.581,115.9,99.3,53.8,51.2,17.3,17.1,27.9,30.0,33.1,25.6,53.4,49.5,36.3,36.1,40.9,37.2,77.0,1.1,10.0,R64,0.0,0,0.0
661,2018,Butler,BE,33.0,20.0,13.0,0.606,115.4,95.5,53.8,52.0,15.7,19.8,27.3,24.7,26.3,35.1,54.1,49.6,35.6,37.4,37.2,37.5,69.4,1.7,10.0,R32,1.0,0,1.0
662,2018,Virginia,ACC,33.0,31.0,2.0,0.939,115.2,85.0,52.9,43.7,14.1,21.0,27.4,25.7,24.8,26.2,50.0,42.4,39.0,30.3,34.8,40.5,60.4,11.3,1.0,R64,0.0,5,-5.0
663,2018,Kentucky,SEC,34.0,24.0,10.0,0.706,115.1,95.7,51.7,46.9,18.6,17.1,35.6,31.3,42.8,32.2,50.9,48.4,36.1,29.9,26.2,42.2,70.0,4.3,5.0,Sweet Sixteen,2.0,1,1.0
664,2018,North Carolina St.,ACC,32.0,21.0,11.0,0.656,114.8,101.1,53.3,51.5,16.9,20.7,33.6,31.9,33.9,32.6,52.1,53.5,37.2,31.6,34.0,32.1,72.8,0.9,9.0,R64,0.0,0,0.0
665,2018,Houston,Amer,33.0,26.0,7.0,0.788,114.6,95.1,53.9,45.8,17.8,19.4,34.7,25.8,32.2,41.1,51.4,43.8,38.7,32.7,37.7,37.7,69.4,2.5,6.0,R32,1.0,1,0.0
666,2018,Florida St.,ACC,31.0,20.0,11.0,0.645,114.5,98.4,53.9,48.9,17.6,19.1,33.2,30.1,36.1,30.7,54.6,45.5,35.1,36.4,36.9,37.6,73.0,1.0,9.0,Elite Eight,3.0,0,3.0
667,2018,Virginia Tech,ACC,32.0,21.0,11.0,0.656,114.4,98.4,57.5,49.9,16.9,18.4,23.5,29.1,36.5,28.7,57.3,48.6,38.5,34.5,40.1,43.0,70.3,1.3,8.0,R64,0.0,1,-1.0
668,2018,Tennessee,SEC,33.0,25.0,8.0,0.758,114.3,92.3,50.7,46.8,18.0,20.6,33.6,31.5,36.5,38.3,47.0,46.1,38.4,31.9,35.6,36.3,67.3,6.4,3.0,R32,1.0,2,-1.0
669,2018,Michigan,B10,34.0,27.0,7.0,0.794,114.3,92.5,54.4,48.4,13.9,19.4,26.0,24.4,30.3,30.2,54.3,47.0,36.4,34.3,43.1,30.2,65.7,6.9,3.0,Finals,5.0,2,3.0
670,2018,South Dakota St.,Sum,30.0,24.0,6.0,0.8,114.0,101.6,54.5,50.2,13.8,14.3,24.7,22.9,35.8,25.5,51.2,49.8,39.2,33.8,43.5,37.7,71.4,0.6,12.0,R64,0.0,0,0.0
671,2018,Buffalo,MAC,33.0,25.0,8.0,0.758,113.6,102.6,54.8,48.5,16.6,18.2,32.0,28.6,30.3,40.4,54.2,47.7,37.2,33.3,40.0,34.1,74.0,-1.3,13.0,R32,1.0,0,1.0
672,2018,Missouri,SEC,31.0,19.0,12.0,0.613,113.0,96.3,54.5,46.6,20.7,16.0,30.8,28.3,38.2,29.4,50.8,45.6,39.2,32.3,45.5,36.4,66.8,0.4,8.0,R64,0.0,1,-1.0
673,2018,Texas Tech,B12,33.0,24.0,9.0,0.727,112.9,91.1,52.7,46.7,18.1,22.0,33.3,28.4,40.3,38.1,51.5,45.1,36.6,32.8,34.1,38.9,67.6,4.7,3.0,Elite Eight,3.0,2,1.0
674,2018,Miami FL,ACC,31.0,22.0,9.0,0.71,112.6,95.5,53.0,48.8,16.5,18.9,29.0,28.3,29.1,28.4,52.2,48.7,36.3,32.6,36.5,35.5,68.3,2.7,6.0,R64,0.0,1,-1.0
675,2018,Kansas St.,B12,33.0,22.0,11.0,0.667,112.3,95.8,53.5,49.5,17.2,21.4,26.1,32.2,33.6,36.6,54.6,49.3,34.4,33.2,36.8,39.7,66.5,2.5,9.0,Elite Eight,3.0,0,3.0
676,2018,Clemson,ACC,32.0,23.0,9.0,0.719,111.6,93.7,52.7,47.6,17.9,17.7,27.4,26.7,34.1,27.0,51.2,44.3,36.6,35.5,40.6,37.0,67.0,4.0,5.0,Sweet Sixteen,2.0,1,1.0
677,2018,Cincinnati,Amer,34.0,30.0,4.0,0.882,111.1,86.5,51.6,42.8,17.3,22.3,38.1,28.7,36.8,27.4,50.5,40.7,35.7,30.9,35.2,37.7,66.5,6.0,2.0,R32,1.0,4,-3.0
678,2018,Murray St.,OVC,29.0,24.0,5.0,0.828,111.1,101.2,55.2,46.9,17.3,18.2,32.5,27.2,37.1,30.2,54.5,47.2,37.4,30.8,39.7,35.6,68.0,-0.4,12.0,R64,0.0,0,0.0
